trans: [日時|日付と時[間|刻]]dtをn[|ヶ]月前[に戻す|にする]	dt - datetime.timedelta(months=n)	trans: 日時dtをn月前に戻す	_	"(TypeError(""'months' is an invalid keyword argument for __new__()""), '_')"
trans: [日時|日付と時[間|刻]]dtからn[|ヶ]月[分[、|]|を][減算する|[減らす|引く]]	dt - datetime.timedelta(months=n)	trans: 日時dtからn月分、減算する	_	"(TypeError(""'months' is an invalid keyword argument for __new__()""), '_')"
trans: 日付adateをn[|ヶ]月前[に戻す|にする]	adate - datetime.timedelta(months=n)	trans: 日付adateをn月前に戻す	_	"(TypeError(""'months' is an invalid keyword argument for __new__()""), '_')"
trans: 日付adateからn[|ヶ]月[分[、|]|を][減算する|[減らす|引く]]	adate - datetime.timedelta(months=n)	trans: 日付adateからn月分、減算する	_	"(TypeError(""'months' is an invalid keyword argument for __new__()""), '_')"
trans: [日時|日付と時[間|刻]]dtををn日後に進める	dt + datetime.timedelta(days=n)	trans: 日時dtををn日後に進める	_	2022-12-13 00:00:00
trans: [日時|日付と時[間|刻]]dtにn日[分[、|]|を][加算する|[加える|足す]]	dt + datetime.timedelta(days=n)	trans: 日時dtにn日分、加算する	_	2022-12-13 00:00:00
trans: 日付adateををn日後に進める	adate + datetime.timedelta(days=n)	trans: 日付adateををn日後に進める	_	2022-12-13
trans: 日付adateにn日[分[、|]|を][加算する|[加える|足す]]	adate + datetime.timedelta(days=n)	trans: 日付adateにn日分、加える	_	2022-12-13
trans: [日時|日付と時[間|刻]]dtをn日前[に戻す|にする]	dt - datetime.timedelta(days=n)	trans: 日時dtをn日前に戻す	_	2022-12-11 00:00:00
trans: [日時|日付と時[間|刻]]dtからn日[分[、|]|を][減算する|[減らす|引く]]	dt - datetime.timedelta(days=n)	trans: 日時dtからn日分、減算する	_	2022-12-11 00:00:00
trans: 日付adateをn日前[に戻す|にする]	adate - datetime.timedelta(days=n)	trans: 日付adateをn日前に戻す	_	2022-12-11
trans: 日付adateからn日[分[、|]|を][減算する|[減らす|引く]]	adate - datetime.timedelta(days=n)	trans: 日付adateからn日分、減算する	_	2022-12-11
trans: [日時|日付と時[間|刻]]dtををn時間後に進める	dt + datetime.timedelta(hours=n)	trans: 日時dtををn時間後に進める	_	2022-12-12 01:00:00
trans: [日時|日付と時[間|刻]]dtにn時間[分[、|]|を][加算する|[加える|足す]]	dt + datetime.timedelta(hours=n)	trans: 日時dtにn時間分、加算する	_	2022-12-12 01:00:00
trans: 日付adateををn時間後に進める	adate + datetime.timedelta(hours=n)	trans: 日付adateををn時間後に進める	_	2022-12-12
trans: 日付adateにn時間[分[、|]|を][加算する|[加える|足す]]	adate + datetime.timedelta(hours=n)	trans: 日付adateにn時間分、加算する	_	2022-12-12
trans: [日時|日付と時[間|刻]]dtをn時間前[に戻す|にする]	dt - datetime.timedelta(hours=n)	trans: 日時dtをn時間前に戻す	_	2022-12-11 23:00:00
trans: [日時|日付と時[間|刻]]dtからn時間[分[、|]|を][減算する|[減らす|引く]]	dt - datetime.timedelta(hours=n)	trans: 日時dtからn時間分、減算する	_	2022-12-11 23:00:00
trans: 日付adateをn時間前[に戻す|にする]	adate - datetime.timedelta(hours=n)	trans: 日付adateをn時間前に戻す	_	2022-12-12
trans: 日付adateからn時間[分[、|]|を][減算する|[減らす|引く]]	adate - datetime.timedelta(hours=n)	trans: 日付adateからn時間分、減算する	_	2022-12-12
trans: [日時|日付と時[間|刻]]dtををn分後に進める	dt + datetime.timedelta(minutes=n)	trans: 日時dtををn分後に進める	_	2022-12-12 00:01:00
trans: [日時|日付と時[間|刻]]dtにn分[分[、|]|を][加算する|[加える|足す]]	dt + datetime.timedelta(minutes=n)	trans: 日時dtにn分分、加算する	_	2022-12-12 00:01:00
trans: 日付adateををn分後に進める	adate + datetime.timedelta(minutes=n)	trans: 日付adateををn分後に進める	_	2022-12-12
trans: 日付adateにn分[分[、|]|を][加算する|[加える|足す]]	adate + datetime.timedelta(minutes=n)	trans: 日付adateにn分分、加算する	_	2022-12-12
trans: [日時|日付と時[間|刻]]dtをn分前[に戻す|にする]	dt - datetime.timedelta(minutes=n)	trans: 日時dtをn分前に戻す	_	2022-12-11 23:59:00
trans: [日時|日付と時[間|刻]]dtからn分[、|][減算する|[減らす|引く]]	dt - datetime.timedelta(minutes=n)	trans: 日時dtからn分、減算する	_	2022-12-11 23:59:00
trans: 日付adateをn分前[に戻す|にする]	adate - datetime.timedelta(minutes=n)	trans: 日付adateをn分前に戻す	_	2022-12-12
trans: 日付adateからn分[、|][減算する|[減らす|引く]]	adate - datetime.timedelta(minutes=n)	trans: 日付adateからn分、減算する	_	2022-12-12
trans: [日時|日付と時[間|刻]]dtををn秒後に進める	dt + datetime.timedelta(seconds=n)	trans: 日時dtををn秒後に進める	_	2022-12-12 00:00:01
trans: [日時|日付と時[間|刻]]dtにn秒[分[、|]|を][加算する|[加える|足す]]	dt + datetime.timedelta(seconds=n)	trans: 日時dtにn秒分、加算する	_	2022-12-12 00:00:01
trans: 日付adateををn秒後に進める	adate + datetime.timedelta(seconds=n)	trans: 日付adateををn秒後に進める	_	2022-12-12
trans: 日付adateにn秒[分[、|]|を][加算する|[加える|足す]]	adate + datetime.timedelta(seconds=n)	trans: 日付adateにn秒分、加算する	_	2022-12-12
trans: [日時|日付と時[間|刻]]dtをn秒前[に戻す|にする]	dt - datetime.timedelta(seconds=n)	trans: 日時dtをn秒前にする	_	2022-12-11 23:59:59
trans: [日時|日付と時[間|刻]]dtからn秒[分[、|]|を][減算する|[減らす|引く]]	dt - datetime.timedelta(seconds=n)	trans: 日時dtからn秒分、減算する	_	2022-12-11 23:59:59
trans: 日付adateをn秒前[に戻す|にする]	adate - datetime.timedelta(seconds=n)	trans: 日付adateをn秒前に戻す	_	2022-12-12
trans: 日付adateからn秒[分[、|]|を][減算する|[減らす|引く]]	adate - datetime.timedelta(seconds=n)	trans: 日付adateからn秒分、減算する	_	2022-12-12
trans: [日時|日付と時[間|刻]]dtが[日時|日付と時[間|刻]]dt2より[前|先|早い][か[|どうか][調べる||[確認|判定|テスト]する]|]	dt < dt2	trans: 日時dtが日時dt2より前か調べる	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: 日付adateが日付adate2より[前|先|早い][か[|どうか][調べる||[確認|判定|テスト]する]|]	adate < adate2	trans: 日付adateが日付adate2より先か調べる	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: [日時|日付と時[間|刻]]dtが[日時|日付と時[間|刻]]dt2より[後ろ|あと|遅い][か[|どうか][調べる||[確認|判定|テスト]する]|]	dt > dt2	trans: 日時dtが日時dt2より後ろか調べる	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: 日付adateが日付adate2より[後ろ|あと|遅い][か[|どうか][調べる||[確認|判定|テスト]する]|]	adate > adate2	trans: 日付adateが日付adate2より後ろか調べる	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: [日時|日付と時[間|刻]]dtが[日時|日付と時[間|刻]]dt2と同時[か[|どうか][調べる||[確認|判定|テスト]する]|]	dt == dt2	trans: 日時dtが日時dt2と同時か調べる	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: 日付adateが日付adate2と同時[か[|どうか][調べる||[確認|判定|テスト]する]|]	adate == adate2	trans: 日付adateが日付adate2と同時か調べる	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: [日時|日付と時[間|刻]]dtと[日時|日付と時[間|刻]]dt2の時間差[|を[求める|計算する|算出する]]	dt - dt2	trans: 日時dtと日時dt2の時間差	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: 日付adateと日付adate2の時間差[|を[求める|計算する|算出する]]	adate - adate2	trans: 日付adateと日付adate2の時間差	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: [日時|日付と時[間|刻]]dtと[日時|日付と時[間|刻]]dt2の時間差を[秒数|秒]で[求める|計算する|算出する]	(dt - dt2).total_seconds()	trans: 日時dtと日時dt2の時間差を秒で求める	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: [日時|日付と時[間|刻]]dtと[日時|日付と時[間|刻]]dt2の時間差[が|は]何秒か知る	(dt - dt2).total_seconds()	trans: 日付と時間dtと日時dt2の時間差が何秒か知る	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: 日付adateと日付adate2の時間差を[秒数|秒]で[求める|計算する|算出する]	(adate - adate2).total_seconds()	trans: 日付adateと日付adate2の時間差を秒数で求める	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: 日付adateと日付adate2の時間差[が|は]何秒か知る	(adate - adate2).total_seconds()	trans: 日付adateと日付adate2の時間差が何秒か知る	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: [日時|日付と時[間|刻]]dtと[日時|日付と時[間|刻]]dt2の時間差を[秒数|秒]で[求める|計算する|算出する]	(dt - dt2).total_seconds()//60	trans: 日時dtと日時dt2の時間差を秒数で求める	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: [日時|日付と時[間|刻]]dtと[日時|日付と時[間|刻]]dt2の時間差[が|は]何分か知る	(dt - dt2).total_seconds()//60	trans: 日時dtと日時dt2の時間差が何分か知る	_	"(NameError(""name 'dt2' is not defined""), '_')"
trans: 日付adateと日付adate2の時間差を[秒数|秒]で[求める|計算する|算出する]	(adate - adate2).total_seconds()//60	trans: 日付adateと日付adate2の時間差を秒数で求める	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: 日付adateと日付adate2の時間差[が|は]何分か知る	(adate - adate2).total_seconds()//60	trans: 日付adateと日付adate2の時間差が何分か知る	_	"(NameError(""name 'adate2' is not defined""), '_')"
trans: [[リスト|タプル|配列]|列|イテラブル|]iterableと[[リスト|タプル|配列]|列|イテラブル|]iterable2の全組み合わせ	list(itertools.product(iterable, iterable2))	trans: リストiterableとリストiterable2の全組み合わせ	_	[(0, 7), (0, 8), (0, 9), (1, 7), (1, 8), (1, 9), (2, 7), (2, 8), (2, 9), (4, 7), (4, 8), (4, 9)]
trans: [[リスト|タプル|配列]|列|イテラブル|]iterableと[[リスト|タプル|配列]|列|イテラブル|]iterable2の全組み合わせを繰り返す	pass	trans: リストiterableとリストiterable2の全組み合わせを繰り返す	_	(SyntaxError('unexpected EOF while parsing', ('<string>', 1, 1, 'pass')), '_')
trans: AとBの二重ループを単ループにする	pass	trans: AとBの二重ループを単ループにする	_	(SyntaxError('unexpected EOF while parsing', ('<string>', 1, 1, 'pass')), '_')
trans: イテレータAとBを[連続して]繰り返す	for X in itertools.chain(A, B):	trans: イテレータAとBを[連続して]繰り返す	_	(SyntaxError('invalid syntax', ('<string>', 1, 1, 'for X in itertools.chain(A, B):')), '_')
trans: B(イテレータ)をA(イテレータ)に続けて繰り返す	for X in itertools.chain(A, B):	trans: B(イテレータ)をA(イテレータ)に続けて繰り返す	_	(SyntaxError('invalid syntax', ('<string>', 1, 1, 'for X in itertools.chain(A, B):')), '_')
trans: a(リスト)を[flattenする | 平らにする | 1次元にする]	list(itertools.chain.from_iterable(a))	trans: a(リスト)をflattenする 	_	"(NameError(""name 'a' is not defined""), '_')"
trans: 	"""file""(ファイル名)から行単位でテキストを読み込む"	trans: 	_	"(SyntaxError('unexpected EOF while parsing', ('<string>', 1, 14, '""file""(ファイル名)から行単位でテキストを読み込む')), '_')"
trans: 空の辞書[|を[[作る|作成する]|[|新規]生成する|[用意|準備]する]]	{}	trans: 空の辞書を作る	_	{}
trans: 変数名をキーとして[、|]辞書[|を[[作る|作成する]|[|新規]生成する|[用意|準備]する]]	dict(name=element)	trans: 変数名をキーとして、辞書	_	{'name': 2}
trans: 辞書adictのkeyの値[|を[得る|参照する|見る]]	adict[key]	trans: 辞書adictのkeyの値	_	1
trans: 辞書adictの[キー|項目名]一覧[|を[得る|参照する|見る]]	list(adict)	trans: 辞書adictのキー一覧	_	['A']
trans: 辞書adictの[エントリ|項目]数[|を[得る|参照する|見る]]	len(adict)	trans: 辞書adictのエントリ数	_	1
trans: 辞書adictの全[[エントリ|項目]]を[クリアする|消去する|空にする]	adict.clear()	trans: 辞書adictの全エントリをクリアする	_	None
trans: 辞書adictを[|浅く][コピーする|複製する]	adict.copy()	trans: 辞書adictをコピーする	_	{'A': 1}
trans: 辞書adictの[浅い|]コピーを行う	adict.copy()	trans: 辞書adictの浅いコピーを行う	_	{'A': 1}
trans: 辞書adictからkeyの値[|を[得る|参照する|見る]]	adict.get(key)	trans: 辞書adictからkeyの値	_	1
trans: 辞書adictのkeyに対応した値[|を[得る|参照する|見る]]	adict.get(key)	trans: 辞書adictのkeyに対応した値	_	1
trans: {辞書adictからkeyの値を|エラーなく}[得る|参照する|見る]	adict.get(key, None)	trans: 辞書adictからkeyの値をエラーなく得る	_	1
trans: {辞書adictからkeyの値か[、|]もしくは[文字列|オブジェクト|]elementを[得る|参照する|見る]	adict.get(key, element)	trans: {辞書adictからkeyの値か、もしくは文字列elementを得る	_	1
trans: {keyが|辞書adictに}[存在する|ある|存在している][か[|どうか][調べる||[確認|判定|テスト]する]|]	key in adict	trans: keyが辞書adictに存在するか調べる	_	True
trans: {keyが|辞書adict上で}[定義済み|[|既に]定義されている][か[|どうか][調べる||[確認|判定|テスト]する]|]	key in adict	trans: keyが辞書adict上で定義済みか調べる	_	True
trans: {keyが|辞書adictに}[存在する|ある|存在している][か[|どうか][調べる||[確認|判定|テスト]する]|]	key not in adict	trans: keyが辞書adictに存在するか調べる	_	False
trans: {keyが|辞書adict上で}[未定義|[まだ|]定義されていない][か[|どうか][調べる||[確認|判定|テスト]する]|]	key not in adict	trans: keyが辞書adict上で未定義かどうか調べる	_	False
trans: 辞書adictの[[エントリ|項目]|[キー|項目名]とその値][の一覧|一覧]	adict.items()	trans: 辞書adictのエントリの一覧	_	dict_items([('A', 1)])
trans: 辞書adictの[キー|項目名][の一覧|一覧]	adict.keys()	trans: 辞書adictのキーの一覧	_	dict_keys(['A'])
trans: 辞書adictの[値][の一覧|一覧]	adict.values()	trans: 辞書adictの値の一覧	_	dict_values([1])
trans: {[文字列|オブジェクト|]elementが|辞書adictの値に}含まれている[か[|どうか][調べる||[確認|判定|テスト]する]|]	element in adict.values()	trans: 文字列elementが辞書adictの値に含まれているか調べる	_	False
trans: {[文字列|オブジェクト|]elementが|辞書adictの値に}含まれていない[か[|どうか][調べる||[確認|判定|テスト]する]|]	element not in adict.values()	trans: 文字列elementが辞書adictの値に含まれていないかどうか調べる	_	True
trans: 辞書adictのkeyを[文字列|オブジェクト|]elementに[設定|変更|]する	adict[key] = element	trans: 辞書adictのkeyを文字列elementに設定する	_;adict	{'A': 2}
trans: 辞書adictに[文字列|オブジェクト|]elementをkeyとして加える	adict[key] = element	trans: 辞書adictに文字列elementをkeyとして加える	_;adict	{'A': 2}
trans: {keyが|辞書adictに}[存在しない|ない|存在していない][とき|時|場合][、|][文字列|オブジェクト|]elementを追加する	adict.setdefault(key, element)	trans: keyが辞書adictに存在しないとき、文字列elementを追加する	_	1
trans: alt(追加更新する|追加する|加えて[、|]更新する)	adict.update(adict2)	trans: alt(追加更新する|追加する|加えて、更新する)	_;adict	{'A': 1, 'B': 2}
trans: 辞書adictに辞書adict2の[エントリ|項目]を追加更新する	adict.update(adict2)	trans: 辞書adictに辞書adict2のエントリを追加更新する	_;adict	{'A': 1, 'B': 2}
trans: 辞書adictに[キー|項目名]ワード引数kwargsを追加更新する	adict.update(**kwargs)	trans: 辞書adictにキーワード引数kwargsを追加更新する	kwargs={'B':2};_;adict	{'A': 1, 'B': 2}
trans: ふたつの辞書を[合体する|結合する|マージする]	adict | adict2	trans: ふたつの辞書を合体する	_	{'A': 1, 'B': 2}
trans: 辞書adictと辞書adict2を[合体する|結合する|マージする]	adict | adict2	trans: 辞書adictと辞書adict2を合体する	_	{'A': 1, 'B': 2}
trans: 辞書adictからkeyを取り除く	adict.pop(key)	trans: 辞書adictからkeyを取り除く	_	1
trans: 辞書adictから最後に追加した[エントリ|項目]を取り出す	adict.popitem()	trans: 辞書adictから最後に追加した項目を取り出す	_	('A', 1)
trans: 辞書adictの[キー|項目名]と値を入れ替える	{v: k for k, v in adict.items()}	trans: 辞書adictのキーと値を入れ替える	_	{1: 'A'}
trans: リストalistとリストalist2から辞書[|を作成する]	dict(zip(alist, alist2))	trans: リストalistとリストalist2から辞書	_	{1: 4, 2: 5}
trans: 辞書adictを[浅く|][コピーする|複製する]	dict(adict)	trans: 辞書adictを浅くコピーする	_	{'A': 1}
trans: 辞書adictのコピー[を[[得る|参照する|見る]|[[作る|作成する]|[|新規]生成する|[用意|準備]する]]]	dict(adict)	trans: 辞書adictのコピーを得る	_	{'A': 1}
trans: 辞書adictを値を含めて[コピーする|複製する]	{k: copy.copy(v) for k, v in adict.items()}	trans: 辞書adictを値を含めてコピーする	import copy;_	{'A': 1}
trans: osモジュールをインポートする	import os	trans: osモジュールをインポートする	_;type(os)	<class 'module'>
trans: 空行を[表示する|出力する|プリントする]	print()	trans: 空行を表示する	_	\n
trans: 改行する	print()	trans: 改行する	_	\n
trans: xを[表示する|出力する|プリントする]	print(element)	trans: xを表示する	_	2\n
trans: {[改行なしに|改行せず[|に]|改行しな[いで|くて]]|[文字列|オブジェクト|]elementを}[表示する|出力する|プリントする]	print(element, end='')	trans: 改行なしに文字列elementを表示する	_	2
trans: [文字列|オブジェクト|]elementの出力を[改行なしに|改行せず[|に]|改行しな[いで|くて]]行う	print(element, end='')	trans: 文字列elementの出力を改行しないで行う	_	2
trans: {[文字列|オブジェクト|]elementと[文字列|オブジェクト|]element2を|カンマ区切りで}[表示する|出力する|プリントする]	print(element, element2, sep=',')	trans: 文字列elementと文字列element2をカンマ区切りで表示する	_	2,-1\n
trans: {[文字列|オブジェクト|]elementと[文字列|オブジェクト|]element2を|タブ区切りで}[表示する|出力する|プリントする]	print(element, element2, sep='\t')	trans: 文字列elementとelement2をタブ区切りで出力する	_	"2	-1\n"
trans: {[文字列|オブジェクト|]elementと[文字列|オブジェクト|]element2を|文字列s区切りで}[表示する|出力する|プリントする]	print(element, element2, sep=s)	trans: 文字列s区切りで文字列elementと文字列element2を表示する	_	2 ABC abc 123あ-1\n
trans: [ハローワールド|こんにちは世界][と|を][表示する|出力する|プリントする]	print('Hello World')	trans: ハローワールドと表示する	_	Hello World\n
trans: {試しに|何か}動か[す|してみる]	print('Hello World')	trans: 何か試しに動かす	_	Hello World\n
trans: [最初の|初めての]プログラムを書く	print('Hello World')	trans: 最初のプログラムを書く	_	Hello World\n
trans: xの小数点以下カンマ桁まで[を|][表示する|出力する|プリントする]	print('1'.format(x))	trans: xの小数点以下カンマ桁までを表示する	_	1\n
trans: xの小数点以下タブ桁まで[を|][表示する|出力する|プリントする]	print('2'.format(x))	trans: xの小数点以下タブ桁までを表示する	_	2\n
trans: xの小数点以下文字列s桁まで[を|][表示する|出力する|プリントする]	print('3'.format(x))	trans: xの小数点以下文字列s桁までを表示する	_	3\n
trans: xの小数点以下カンマ桁[まで|]の文字列に[変換|]する	'1'.format(x)	trans: xの小数点以下カンマ桁までの文字列に変換する	_	1
trans: xの小数点以下タブ桁[まで|]の文字列に[変換|]する	'2'.format(x)	trans: xの小数点以下タブ桁までの文字列に変換する	_	2
trans: xの小数点以下文字列s桁[まで|]の文字列に[変換|]する	'3'.format(x)	trans: xの小数点以下文字列s桁までの文字列に変換する	_	3
trans: [|標準]入力から1行[読み取る|受け取る]	input()	trans: 入力から1行読み取る	_	123
trans: ユーザの入力を[読み取る|受け取る]	input()	trans: ユーザの入力を読み取る	_	123
trans: [ユーザ|標準入力]から入力される	input()	trans: ユーザから入力される	_	123
trans: [ユーザの]入力を整数として受け取る	int(input())	trans: [ユーザの]入力を整数として受け取る	_	123
trans: ユーザが整数を入力する	int(input())	trans: ユーザが整数を入力する	_	123
trans: ユーザから入力される	int(input())	trans: ユーザから入力される	_	123
trans: [ファイルパス|パス|ファイル名]の[セパレータ|区切り]記号[|を[使う|[使用する|用いる]]]	os.sep	trans: ファイルパスのセパレータ記号	_	/
trans: [[現在の|カレント|][作業|ワーキング]]ディレクトリ[|を得る]	os.getcwd()	trans: 現在の作業ディレクトリ	_	/Users/kimio/Git/multiese/new_corpus
trans: {[[現在の|カレント|][作業|ワーキング]]ディレクトリを|filenameに}[変更する|[設定|]する]	os.chdir(os.dirname(filename))	trans: filenameに現在の作業ディレクトリを変更する	None	None
trans: [UNIX|]コマンドtextを実行する	os.system(text)	trans: UNIXコマンドtextを実行する	"text=""echo 'A'"";_"	0
trans: ファイル[|パス]filenameの[|拡張子付きの]ファイル名[|を得る]	os.path.basename(filename)	trans: ファイルfilenameのファイル名	_	man.conf
trans: ファイル[|パス]filenameから[|拡張子付きの]ファイル名を[得る|取り出す]	os.path.basename(filename)	trans: ファイルfilenameからファイル名を得る	_	man.conf
trans: ファイル[|パス]filenameの[拡張子なしの|ベース]ファイル名[を得る]	os.path.splitext(os.path.basename(filename))[0]	trans: ファイルfilenameの拡張子なしのファイル名を得る	_	man
trans: ファイル[|パス]filenameから[拡張子なしの|ベース]ファイル名を[得る|取り出す]	os.path.splitext(os.path.basename(filename))[0]	trans: ファイルfilenameから拡張子なしのファイル名を得る	_	man
trans: ファイル[|パス]filenameの拡張子[|を得る]	os.path.splitext(filename)[1].lstrip('.')	trans: ファイルfilenameの拡張子	_	conf
trans: ファイル[|パス]filenameの拡張子をtextに変更する	os.path.splitext(filename)[0] + text	trans: ファイルfilenameの拡張子をtextに変更する	_	/etc/man/usr
trans: ファイル[|パス]filenameの[ディレクトリ|フォルダ]名[|を得る]	os.path.dirname(filename)	trans: ファイルfilenameのディレクトリ名	_	/etc
trans: ファイル[|パス]filenameから[ディレクトリ|フォルダ]名[を得る|取り出す]	os.path.dirname(filename)	trans: ファイルfilenameからディレクトリ名を得る	_	/etc
trans: ファイル[|パス]filenameの絶対[|ファイル]パス[|を得る]	os.path.abspath(filename)	trans: ファイルfilenameの絶対パス	_	/etc/man.conf
trans: ファイル[|パス]filenameを絶対[|ファイル]パスに[変換|]する	os.path.abspath(filename)	trans: ファイルfilenameを絶対パスに変換する	_	/etc/man.conf
trans: ファイル[|パス]filenameを[ディレクトリ|フォルダ]名とファイル名に分割する	os.path.split(filename)	trans: ファイルfilenameをディレクトリ名とファイル名に分割する	_	('/etc', 'man.conf')
trans: ファイル[|パス]filenameをベース名と拡張子に分割する	os.path.splitext(filename)	trans: ファイルfilenameをベース名と拡張子に分割する	_	('/etc/man', '.conf')
trans: textとtext2を[ファイルパス|パス|ファイル名]として結合する	os.path.join(text, text2)	trans: textとtext2をファイルパスとして結合する	_	/usr/utf-8
trans: ファイル[|パス]filenameとtextを結合する	os.path.join(filename, text)	trans: ファイルfilenameとtextを結合する	_	/usr
trans: ファイル[|パス]filenameが[存在する|ある][か[|どうか][調べる||[確認|判定|テスト]する]|]	os.path.exists(filename)	trans: ファイルfilenameが存在するか調べる	_	True
trans: ファイル[|パス]filenameが[存在し|]ない[か[|どうか][調べる||[確認|判定|テスト]する]|]	not os.path.exists(filename)	trans: ファイルfilenameが存在しないか調べる	_	False
trans: ファイル[|パス]filenameのファイルサイズ	os.path.get_size(filename)	trans: ファイルfilenameのファイルサイズ	_	"(AttributeError(""module 'posixpath' has no attribute 'get_size'""), '_')"
trans: スクリプトファイルの[絶対|]パス[|を得る]	os.path.abspath(__file__)	trans: スクリプトファイルの絶対パスを得る	_	"(NameError(""name '__file__' is not defined""), '_')"
trans: スクリプトファイルの[ディレクトリ|フォルダ][名|パス][|を得る]	os.path.dirname(os.path.abspath(__file__))	trans: スクリプトファイルのディレクトリ名	_	"(NameError(""name '__file__' is not defined""), '_')"
trans: スクリプトファイルと同じ[ディレクトリ|フォルダ]のファイル[|パス]filenameのパス[|を得る]	os.path.join(os.path.dirname(os.path.abspath(__file__)), filename)	trans: スクリプトファイルと同じディレクトリのファイルfilenameのパス	_	"(NameError(""name '__file__' is not defined""), '_')"
trans: ファイル[|パス]filenameを[オープンする|開く]]	open(filename)	trans: ファイルfilenameをオープンする	_	<_io.TextIOWrapper name='/etc/man.conf' mode='r' encoding='UTF-8'>
trans: ファイル[|パス]filename[からの|から|の][入力|読み込み|]ストリームを得る	open(filename)	trans: ファイルfilenameからの入力ストリームを得る	_	<_io.TextIOWrapper name='/etc/man.conf' mode='r' encoding='UTF-8'>
trans: ファイル[|パス]filenameからストリームを読み込[み|んで]Xとする	X = open(filename)	trans: ファイルfilenameからストリームを読み込みXとする	_;type(X)	<class '_io.TextIOWrapper'>
trans: ファイル[|パス]filenameからストリームを[オープンして|開[いて|き]、]]Xとする	X = open(filename)	trans: ファイルfilenameからストリームをオープンして	_;type(X)	<class '_io.TextIOWrapper'>
trans: {ファイル[|パス]filenameを|読み込み[モード[で|として|を[用いて|使って]]|用に]}[オープンする|開く]]	open(filename, mode='r')	trans: ファイルfilenameを読み込みモードとしてオープンする	type(_)	<class '_io.TextIOWrapper'>
trans: ファイル[|パス]filenameから読み込みストリームを[オープンする|開く]]	open(filename, mode='r')	trans: ファイルfilenameから読み込みストリームをオープンする	type(_)	<class '_io.TextIOWrapper'>
trans: {ファイル[|パス]filenameを|バイナリ[モード[で|として|を[用いて|使って]]|用に]}[オープンする|開く]]	open(filename, mode='rb')	trans: ファイルfilenameをバイナリモードでオープンする	type(_)	<class '_io.BufferedReader'>
trans: ファイル[|パス]filenameからバイナリストリームを[オープンする|開く]]	open(filename, mode='rb')	trans: ファイルパスfilenameからバイナリストリームをオープンする	type(_)	<class '_io.BufferedReader'>
trans: {ファイル[|パス]filenameを|書き込み[モード[で|として|を[用いて|使って]]|用に]}[オープンする|開く]]	open(filename, mode='w')	trans: ファイルfilenameを書き込みモードでオープンする	type(_)	(PermissionError(13, 'Permission denied'), 'type(_)')
trans: ファイル[|パス]filenameから書き込みストリームを[オープンする|開く]]	open(filename, mode='w')	trans: ファイルfilenameから書き込みストリームをオープンする	type(_)	(PermissionError(13, 'Permission denied'), 'type(_)')
trans: {ファイル[|パス]filenameを|追加[モード[で|として|を[用いて|使って]]|用に]}[オープンする|開く]]	open(filename, mode='a')	trans: ファイルfilenameを追加用にオープンする	type(_)	(PermissionError(13, 'Permission denied'), 'type(_)')
trans: ファイル[|パス]filenameから追加ストリームを[オープンする|開く]]	open(filename, mode='a')	trans: ファイルfilenameから追加ストリームをオープンする	type(_)	(PermissionError(13, 'Permission denied'), 'type(_)')
trans: {ファイル[|パス]filenameを|読み込み[モード[で|として|を[用いて|使って]]|用に]}[オープンして|開[いて|き]、]]Xとする	X = open(filename, mode='r')	trans: 読み込みモードでファイルfilenameをオープンして	_;type(X)	<class '_io.TextIOWrapper'>
trans: ファイル[|パス]filenameから読み込みストリームを[オープンして|開[いて|き]、]]Xとする	X = open(filename, mode='r')	trans: ファイルfilenameから読み込みストリームをオープンして	_;type(X)	<class '_io.TextIOWrapper'>
trans: {ファイル[|パス]filenameを|バイナリ[モード[で|として|を[用いて|使って]]|用に]}[オープンして|開[いて|き]、]]Xとする	X = open(filename, mode='rb')	trans: ファイルfilenameをバイナリモードでオープンして	_;type(X)	<class '_io.BufferedReader'>
trans: ファイル[|パス]filenameからバイナリストリームを[オープンして|開[いて|き]、]]Xとする	X = open(filename, mode='rb')	trans: ファイルfilenameからバイナリストリームをオープンして	_;type(X)	<class '_io.BufferedReader'>
trans: {ファイル[|パス]filenameを|書き込み[モード[で|として|を[用いて|使って]]|用に]}[オープンして|開[いて|き]、]]Xとする	X = open(filename, mode='w')	trans: ファイルfilenameを書き込みモードでオープンして	_;type(X)	(PermissionError(13, 'Permission denied'), '_;type(X)')
trans: ファイル[|パス]filenameから書き込みストリームを[オープンして|開[いて|き]、]]Xとする	X = open(filename, mode='w')	trans: ファイルfilenameから書き込みストリームをオープンして	_;type(X)	(PermissionError(13, 'Permission denied'), '_;type(X)')
