					
tables chairs apples oranges	15	飲食店	F	20	0 t 178 a 954 b 258 l 206 e 224 s 190 SPACE 408 c 194 h 314 a 1520 i 209 r 253 s 180 SPACE 372 a 280 p 186 p 210 l 148 e 219 s 260 SPACE 626 o 187 r 525 a 222 n 175 g 189 e 268 s 488 Enter
tables chairs apples oranges	15	飲食店	F	20	0 t 308 a 410 b 232 l 229 e 211 s 186 SPACE 608 c 197 h 755 a 269 i 214 e 868 Backspace 283 r 322 s 213 SPACE 484 a 315 p 407 p 322 l 181 e 222 s 149 SPACE 690 o 228 r 320 a 160 n 176 g 228 e 220 w 1114 Backspace 157 s 733 Enter
tables chairs apples oranges	15	飲食店	F	20	0 t 244 a 360 b 632 l 207 e 198 s 260 SPACE 405 c 196 h 723 a 197 i 177 r 352 s 181 SPACE 673 a 269 p 200 p 260 l 237 e 219 s 274 SPACE 513 o 215 r 321 a 169 n 200 g 212 e 264 s 1474 Enter
tables chairs apples oranges	16	文系大学生	F	19	0 t 132 a 830 b 217 l 218 a 1195 Backspace 675 e 318 s 174 SPACE 1688 c 217 h 128 a 238 i 1198 r 547 s 120 SPACE 2022 a 367 p 162 p 241 l 197 e 289 s 336 SPACE 1379 o 729 r 96 a 312 n 580 g 108 e 304 s 935 Enter
tables chairs apples oranges	16	文系大学生	F	19	0 t 211 a 552 b 290 l 170 e 371 s 141 SPACE 1458 c 227 h 155 a 250 i 357 r 449 s 130 SPACE 1311 a 724 p 186 p 206 l 189 e 294 s 232 SPACE 586 o 618 r 73 a 269 n 551 g 171 e 331 s 236 SPACE 684 Backspace 655 Enter
tables chairs apples oranges	16	文系大学生	F	19	0 t 106 a 787 b 384 l 173 e 291 s 147 SPACE 1343 c 890 h 168 a 195 i 545 r 406 s 328 SPACE 1517 a 360 p 162 p 267 l 394 e 272 s 234 SPACE 1835 o 696 r 79 a 362 n 561 g 144 e 263 s 467 Enter
tables chairs apples oranges	16	文系大学生	F	19	0 t 108 a 462 b 264 l 171 e 236 s 236 SPACE 803 a 598 Backspace 1044 c 310 h 141 a 184 i 276 r 281 s 135 SPACE 674 p 555 Backspace 348 a 508 p 359 p 206 l 365 e 262 s 216 SPACE 565 o 417 r 81 a 258 n 411 g 106 e 283 s 446 Enter
tables chairs apples oranges	16	文系大学生	F	19	0 t 100 a 360 b 194 l 347 e 244 s 789 SPACE 809 c 240 h 250 a 207 i 351 r 303 s 561 SPACE 856 a 249 p 247 p 243 l 177 e 244 s 298 SPACE 452 o 466 r 131 a 227 n 432 g 112 e 231 s 3423 Enter
tables chairs apples oranges	17	学生B	F	20	0 t 59 a 329 b 213 l 450 e 299 s 179 SPACE 711 c 302 h 101 a 148 i 472 r 644 s 125 SPACE 410 a 645 p 86 p 166 l 822 e 238 s 180 SPACE 509 o 327 r 100 a 200 n 415 g 137 e 226 s 571 Enter
tables chairs apples oranges	17	学生B	F	20	0 t 69 a 331 b 323 l 166 e 421 s 326 SPACE 468 c 311 h 164 a 149 i 289 r 422 s 139 SPACE 575 a 211 p 90 p 228 l 222 e 364 s 401 SPACE 679 o 750 r 80 a 205 n 179 g 183 e 467 s 394 Enter
tables chairs apples oranges	17	学生B	F	20	0 t 104 a 413 b 235 l 148 e 278 s 230 SPACE 727 c 270 h 81 a 145 i 338 r 478 s 349 SPACE 527 a 168 p 81 p 336 l 213 e 470 s 312 SPACE 460 o 362 r 93 a 176 n 235 g 439 e 226 s 420 Enter
tables chairs aoples oranges	17	学生B	F	20	0 t 91 a 263 b 230 k 339 Backspace 665 l 89 e 364 s 678 SPACE 561 c 202 h 88 a 156 i 283 r 470 s 356 SPACE 410 a 224 o 476 p 225 l 97 e 474 s 456 SPACE 810 o 332 r 65 a 172 m 928 g 183 e 572 Backspace 207 Backspace 125 Backspace 576 n 970 g 120 e 465 s 471 Enter
tables chairs apples oranges	17	学生B	F	20	0 t 65 a 370 b 344 l 168 e 352 s 150 SPACE 903 c 257 h 84 a 151 i 508 r 548 s 174 SPACE 1020 a 217 p 91 p 495 l 212 e 416 s 325 SPACE 918 o 392 r 68 a 217 n 174 g 96 e 295 s 497 Enter
tables chairs apples oranges	18	会社員B	M	50	0 t 177 a 7286 b 7859 l 1412 e 1463 s 696 SPACE 2339 c 1245 h 809 a 596 i 1191 r 1681 s 753 SPACE 691 a 539 p 162 p 316 l 347 e 346 s 650 SPACE 1531 o 1078 r 146 a 360 n 399 g 294 e 1236 s 3783 Enter
tables chairs apples oranges	18	会社員B	M	50	0 t 81 a 1898 b 1905 l 265 e 334 s 672 SPACE 1375 c 203 h 200 a 1896 i 1133 r 330 s 2701 SPACE 604 a 513 p 203 p 1435 l 336 e 348 s 759 SPACE 1046 o 1087 r 106 a 474 n 410 g 119 e 476 s 4166 Enter
tables chairs apples oranges	18	会社員B	M	50	0 t 110 a 1242 b 420 l 171 e 352 s 571 SPACE 2300 c 134 h 196 a 506 i 706 r 666 s 1125 SPACE 2150 a 354 p 166 p 588 l 235 e 358 s 725 SPACE 884 o 329 r 49 a 398 n 411 g 137 e 400 s 2089 Enter
tables chairs apples oranges	18	会社員B	M	50	0 t 38 a 1490 b 594 l 646 e 458 s 367 SPACE 2965 c 598 h 211 a 471 i 702 e 1311 Backspace 1392 r 567 s 1124 SPACE 1029 a 638 p 143 p 324 l 121 e 496 s 853 SPACE 1237 o 322 r 53 a 1003 n 510 g 133 e 638 s 937 Enter
tables chairs apples oranges	18	会社員B	M	50	0 t 111 a 788 b 556 l 157 e 596 s 1288 SPACE 1520 g 1286 Backspace 811 c 789 h 1281 a 894 i 475 r 505 s 844 SPACE 767 a 557 p 147 p 239 l 186 e 474 s 801 SPACE 944 o 498 r 95 a 431 n 855 g 144 e 1359 g 2137 Backspace 1667 s 6577 Enter
tables chairs apples oranges	19	主婦B	F	50	0 t 781 a 494 b 970 l 270 e 691 s 1980 SPACE 1268 c 251 h 473 a 504 i 392 r 879 s 1349 SPACE 495 a 538 p 195 p 1588 l 564 e 911 s 1510 SPACE 940 o 889 r 899 a 287 n 510 g 898 e 1132 s 867 Enter
tables chairs apples oranges	19	主婦B	F	50	0 t 558 a 1111 b 465 l 333 e 288 s 1851 SPACE 1514 c 248 h 267 a 229 i 459 r 535 s 693 SPACE 985 a 501 p 180 p 567 l 424 e 257 s 976 SPACE 819 o 1085 r 264 a 3812 n 283 g 315 e 294 s 2223 Enter
tables chairs apples oranges	19	主婦B	F	50	0 t 459 a 366 b 475 l 379 e 214 s 877 SPACE 666 c 355 h 218 a 625 i 516 r 305 s 1139 SPACE 525 a 830 p 186 p 1196 l 431 e 261 s 1519 SPACE 556 o 380 r 196 a 1132 n 268 g 462 e 261 s 3132 Enter
tables chairs apples oranges	19	主婦B	F	50	0 t 375 a 270 b 592 l 284 e 195 s 788 SPACE 1213 c 189 h 243 a 842 i 231 r 1971 s 1481 SPACE 480 a 742 p 184 p 662 l 434 e 259 s 803 SPACE 472 o 336 r 183 a 1179 n 329 g 406 e 316 s 1953 Enter
tables chairs apples ora ges	19	主婦B	F	50	0 t 323 a 257 b 478 l 331 e 208 s 1066 SPACE 559 c 338 h 215 a 246 i 897 r 360 s 913 SPACE 530 a 643 p 202 p 515 l 415 e 246 s 983 SPACE 674 o 332 r 189 a 705 SPACE 780 g 452 e 174 s 5780 Enter
tables chairs apples pranges	20	現代ビジネス学科	F	２０代	0 t 77 a 299 b 561 l 128 e 962 s 278 SPACE 1217 c 1109 h 120 a 239 i 513 r 696 s 528 SPACE 853 a 288 p 157 p 291 l 476 e 600 s 300 SPACE 898 p 212 r 62 a 140 n 557 g 102 e 293 s 892 Enter
tables chaiars apples oranges 	20	現代ビジネス学科	F	２０代	0 t 107 a 362 b 512 l 146 e 258 s 433 SPACE 618 c 545 h 138 a 498 i 868 a 705 r 471 s 271 SPACE 1531 a 315 p 126 p 215 l 100 e 222 s 238 SPACE 3088 o 357 r 105 a 169 n 245 g 101 e 334 s 290 SPACE 561 Enter
tables chairs applkes oranges 	20	現代ビジネス学科	F	２０代	0 t 92 a 364 b 340 k 230 e 947 Backspace 161 Backspace 686 l 114 e 243 s 316 SPACE 597 c 579 h 128 a 212 i 311 r 559 s 306 SPACE 585 a 264 p 132 p 262 l 6 k 97 e 256 s 410 SPACE 1087 o 354 r 107 a 125 n 223 g 123 e 227 s 228 SPACE 891 Enter
tables chairs apples oranges 	20	現代ビジネス学科	F	２０代	0 t 113 a 316 b 298 l 137 e 344 s 320 SPACE 1426 c 533 h 127 a 211 i 327 r 442 s 293 SPACE 1201 a 867 p 148 p 372 l 125 e 250 s 254 SPACE 2174 o 275 r 65 a 172 n 516 g 110 e 263 s 221 SPACE 541 Enter
tabkes chairs apples oranges 	20	現代ビジネス学科	F	２０代	0 t 106 a 607 b 370 k 106 e 285 s 271 SPACE 1441 c 1669 h 704 a 466 i 480 r 289 s 283 SPACE 524 a 291 p 142 p 390 l 212 e 359 s 348 SPACE 927 o 225 r 100 a 640 n 286 g 129 e 204 s 264 SPACE 408 Enter
tables chairs apples  oranges	21	飲食店A	M	20	0 t 151 a 752 b 260 l 278 e 545 s 1526 SPACE 399 c 195 h 220 a 224 i 322 r 189 s 203 SPACE 710 a 351 p 143 p 362 l 319 e 2073 s 773 SPACE 746 SPACE 1065 o 369 r 149 a 453 n 304 g 271 e 655 s 3667 Enter
tables chairs apples oranges	21	飲食店A	M	20	0 t 171 a 596 b 324 l 297 e 1162 s 139 SPACE 675 c 205 h 141 a 237 i 464 r 223 s 194 SPACE 1973 a 614 p 176 p 230 l 334 e 1160 s 430 SPACE 747 o 518 r 139 a 443 n 391 g 338 e 504 r 1270 Backspace 143 s 612 Enter
tables chairs apples oranges	21	飲食店A	M	20	0 t 222 a 807 b 298 l 320 e 266 s 230 SPACE 752 c 241 h 143 a 242 i 742 r 182 s 433 SPACE 512 a 315 p 133 p 266 l 320 e 336 s 459 SPACE 1048 o 351 r 165 a 357 n 311 g 245 e 983 s 12574 Enter
tables chairs apples oranges	21	飲食店A	M	20	0 t 170 a 399 b 409 l 331 e 1953 s 502 SPACE 993 c 220 h 166 a 209 i 471 r 187 s 599 SPACE 432 a 321 p 130 p 208 l 264 e 685 s 318 SPACE 482 p 950 Backspace 357 o 443 r 170 a 431 n 311 g 217 e 238 s 892 Enter
tables chairs apples oranges	21	飲食店A	M	20	0 t 519 a 160 l 1067 Backspace 706 b 294 l 258 e 267 s 304 SPACE 593 c 223 h 136 a 169 i 263 e 821 Backspace 297 r 306 s 314 SPACE 471 a 319 p 145 p 176 l 245 e 342 s 271 SPACE 1596 o 410 r 121 a 370 n 210 g 273 e 755 s 1994 Enter
tables chairs apples oranges	22	接客業E	F	50	0 t 1073 a 817 b 1304 l 1308 e 271 s 1532 SPACE 1690 c 744 h 1847 a 2018 i 683 r 505 s 953 SPACE 1127 a 559 p 343 p 1334 l 1914 e 1417 s 1195 SPACE 2752 o 864 r 1193 a 2144 n 1332 g 1622 e 478 s 1963 Enter
tables chairs apples oranges	22	接客業E	F	50	0 t 303 a 1161 b 1546 l 2093 e 2824 s 1250 SPACE 1777 c 2149 h 713 a 1923 i 1747 r 479 s 1058 SPACE 546 a 469 p 315 p 1384 l 1272 e 272 s 1556 SPACE 905 o 1728 r 368 a 883 n 1694 g 493 e 260 s 1272 Enter
tables chairs apples oranges	22	接客業E	F	50	0 t 307 a 922 b 1832 l 1068 e 242 s 860 SPACE 1291 c 2345 h 278 a 2547 i 2367 r 291 s 1148 SPACE 572 a 638 p 266 p 1430 l 1191 e 253 s 949 SPACE 1198 o 1726 r 316 a 1193 n 1256 g 733 e 990 s 1236 Enter
tables chairs apples oranges	22	接客業E	F	50	0 t 300 a 800 b 844 l 1749 e 250 s 1266 SPACE 1318 c 2255 h 436 a 2620 i 2361 r 302 s 1292 SPACE 1656 a 811 p 320 p 2585 l 1539 e 247 s 957 SPACE 2674 o 676 r 1117 a 646 n 2351 g 1082 e 285 s 2139 Enter
tables chairs apples oranges	22	接客業E	F	50	0 t 239 a 2029 b 2756 l 1564 e 249 s 1342 SPACE 772 c 2222 h 1275 a 3000 i 7091 r 1066 s 1008 SPACE 537 a 513 p 234 p 2213 l 1619 e 279 s 1349 SPACE 1141 o 1757 r 268 a 1445 n 2037 g 1034 e 231 s 27112 Enter
